Before inserting remove last two coloumns of each row, first few rows will be 
 (1, 'Adilabad', 'Aurangabad', '2022-06-29', '1A', 2000),
(1, 'Adilabad', 'Aurangabad', '2022-06-29', '2A', 1800),
(1, 'Adilabad', 'Aurangabad', '2022-06-29', '2S', 110),
..
..
..

INSERT INTO `classseats (`train_number`, `start_point`, `destination_point`, `journey_date`, `class_name`, `ticket_fare1`) VALUES
(1, 'Adilabad', 'Aurangabad', '2022-06-29', '1A', 2000, 46, 4),
(10, 'Chandigarh', 'Amritsar', '2022-06-30', '3A', 550, 960, 0),
(10, 'Chandigarh', 'Amritsar', '2022-07-14', '1A', 800, 120, 0),
(10, 'Chandigarh', 'Amritsar', '2022-07-14', '2A', 700, 240, 0),
(10, 'Chandigarh', 'Amritsar', '2022-07-14', '3A', 550, 960, 0),
(10, 'Delhi', 'Amritsar', '2022-06-30', '1A', 1600, 120, 0),
(10, 'Delhi', 'Amritsar', '2022-06-30', '2A', 1400, 240, 0),
(10, 'Delhi', 'Amritsar', '2022-06-30', '3A', 1100, 960, 0),
(10, 'Delhi', 'Amritsar', '2022-07-14', '1A', 1600, 120, 0),
(10, 'Delhi', 'Amritsar', '2022-07-14', '2A', 1400, 240, 0),
(10, 'Delhi', 'Amritsar', '2022-07-14', '3A', 1100, 960, 0),
(10, 'Delhi', 'Chandigarh', '2022-06-30', '1A', 800, 120, 0),
(10, 'Delhi', 'Chandigarh', '2022-06-30', '2A', 700, 240, 0),
(10, 'Delhi', 'Chandigarh', '2022-06-30', '3A', 550, 960, 0),
(10, 'Delhi', 'Chandigarh', '2022-07-14', '1A', 800, 120, 0),
(10, 'Delhi', 'Chandigarh', '2022-07-14', '2A', 700, 240, 0),
(10, 'Delhi', 'Chandigarh', '2022-07-14', '3A', 550, 960, 0),
(10, 'Jhansi', 'Amritsar', '2022-06-30', '1A', 2400, 120, 0),
(10, 'Jhansi', 'Amritsar', '2022-06-30', '2A', 2100, 240, 0),
(10, 'Jhansi', 'Amritsar', '2022-06-30', '3A', 1650, 960, 0),
(10, 'Jhansi', 'Amritsar', '2022-07-14', '1A', 2400, 120, 0),
(10, 'Jhansi', 'Amritsar', '2022-07-14', '2A', 2100, 240, 0),
(10, 'Jhansi', 'Amritsar', '2022-07-14', '3A', 1650, 960, 0),
(10, 'Jhansi', 'Chandigarh', '2022-06-30', '1A', 1600, 120, 0),
(10, 'Jhansi', 'Chandigarh', '2022-06-30', '2A', 1400, 240, 0),
(10, 'Jhansi', 'Chandigarh', '2022-06-30', '3A', 1100, 960, 0),
(10, 'Jhansi', 'Chandigarh', '2022-07-14', '1A', 1600, 120, 0),
(10, 'Jhansi', 'Chandigarh', '2022-07-14', '2A', 1400, 240, 0),
(10, 'Jhansi', 'Chandigarh', '2022-07-14', '3A', 1100, 960, 0),
(10, 'Jhansi', 'Delhi', '2022-06-30', '1A', 800, 120, 0),
(10, 'Jhansi', 'Delhi', '2022-06-30', '2A', 700, 240, 0),
(10, 'Jhansi', 'Delhi', '2022-06-30', '3A', 550, 960, 0),
(10, 'Jhansi', 'Delhi', '2022-07-14', '1A', 800, 120, 0),
(10, 'Jhansi', 'Delhi', '2022-07-14', '2A', 700, 240, 0),
(10, 'Jhansi', 'Delhi', '2022-07-14', '3A', 550, 960, 0),
(10, 'Nanded', 'Amritsar', '2022-06-29', '1A', 4800, 120, 0),
(10, 'Nanded', 'Amritsar', '2022-06-29', '2A', 4200, 236, 4),
(10, 'Nanded', 'Amritsar', '2022-06-29', '3A', 3100, 960, 0),
(10, 'Nanded', 'Amritsar', '2022-07-13', '1A', 4800, 120, 0),
(10, 'Nanded', 'Amritsar', '2022-07-13', '2A', 4200, 240, 0),
(10, 'Nanded', 'Amritsar', '2022-07-13', '3A', 3100, 960, 0),
(10, 'Nanded', 'Aurangabad', '2022-06-29', '1A', 800, 120, 0),
(10, 'Nanded', 'Aurangabad', '2022-06-29', '2A', 700, 236, 4),
(10, 'Nanded', 'Aurangabad', '2022-06-29', '3A', 550, 960, 0),
(10, 'Nanded', 'Aurangabad', '2022-07-13', '1A', 800, 120, 0),
(10, 'Nanded', 'Aurangabad', '2022-07-13', '2A', 700, 240, 0),
(10, 'Nanded', 'Aurangabad', '2022-07-13', '3A', 550, 960, 0),
(10, 'Nanded', 'Bhopal', '2022-06-29', '1A', 1600, 120, 0),
(10, 'Nanded', 'Bhopal', '2022-06-29', '2A', 1400, 236, 4),
(10, 'Nanded', 'Bhopal', '2022-06-29', '3A', 1100, 960, 0),
(10, 'Nanded', 'Bhopal', '2022-07-13', '1A', 1600, 120, 0),
(10, 'Nanded', 'Bhopal', '2022-07-13', '2A', 1400, 240, 0),
(10, 'Nanded', 'Bhopal', '2022-07-13', '3A', 1100, 960, 0),
(10, 'Nanded', 'Chandigarh', '2022-06-29', '1A', 4000, 120, 0),
(10, 'Nanded', 'Chandigarh', '2022-06-29', '2A', 3500, 236, 4),
(10, 'Nanded', 'Chandigarh', '2022-06-29', '3A', 2600, 960, 0),
(10, 'Nanded', 'Chandigarh', '2022-07-13', '1A', 4000, 120, 0),
(10, 'Nanded', 'Chandigarh', '2022-07-13', '2A', 3500, 240, 0),
(10, 'Nanded', 'Chandigarh', '2022-07-13', '3A', 2600, 960, 0),
(10, 'Nanded', 'Delhi', '2022-06-29', '1A', 3200, 120, 0),
(10, 'Nanded', 'Delhi', '2022-06-29', '2A', 2800, 236, 4),
(10, 'Nanded', 'Delhi', '2022-06-29', '3A', 2200, 960, 0),
(10, 'Nanded', 'Delhi', '2022-07-13', '1A', 3200, 120, 0),
(10, 'Nanded', 'Delhi', '2022-07-13', '2A', 2800, 240, 0),
(10, 'Nanded', 'Delhi', '2022-07-13', '3A', 2200, 960, 0),
(10, 'Nanded', 'Jhansi', '2022-06-29', '1A', 2400, 120, 0),
(10, 'Nanded', 'Jhansi', '2022-06-29', '2A', 2100, 236, 4),
(10, 'Nanded', 'Jhansi', '2022-06-29', '3A', 1650, 960, 0),
(10, 'Nanded', 'Jhansi', '2022-07-13', '1A', 2400, 120, 0),
(10, 'Nanded', 'Jhansi', '2022-07-13', '2A', 2100, 240, 0),
(10, 'Nanded', 'Jhansi', '2022-07-13', '3A', 1650, 960, 0),
(11, 'Amritsar', 'Aurangabad', '2022-06-29', '1A', 5000, 120, 0),
(11, 'Amritsar', 'Aurangabad', '2022-06-29', '2A', 4500, 297, 3),
(11, 'Amritsar', 'Aurangabad', '2022-06-29', '3A', 3500, 718, 8),
(11, 'Amritsar', 'Aurangabad', '2022-07-13', '1A', 5000, 120, 0),
(11, 'Amritsar', 'Aurangabad', '2022-07-13', '2A', 4500, 300, 0),
(11, 'Amritsar', 'Aurangabad', '2022-07-13', '3A', 3500, 720, 0),
(11, 'Amritsar', 'Bhopal', '2022-06-29', '1A', 4000, 120, 0),
(11, 'Amritsar', 'Bhopal', '2022-06-29', '2A', 3600, 297, 3),
(11, 'Amritsar', 'Bhopal', '2022-06-29', '3A', 2800, 718, 8),
(11, 'Amritsar', 'Bhopal', '2022-07-13', '1A', 4000, 120, 0),
(11, 'Amritsar', 'Bhopal', '2022-07-13', '2A', 3600, 300, 0),
(11, 'Amritsar', 'Bhopal', '2022-07-13', '3A', 2800, 720, 0),
(11, 'Amritsar', 'Chandigarh', '2022-06-29', '1A', 1000, 120, 0),
(11, 'Amritsar', 'Chandigarh', '2022-06-29', '2A', 900, 297, 3),
(11, 'Amritsar', 'Chandigarh', '2022-06-29', '3A', 700, 720, 0),
(11, 'Amritsar', 'Chandigarh', '2022-07-13', '1A', 1000, 120, 0),
(11, 'Amritsar', 'Chandigarh', '2022-07-13', '2A', 900, 300, 0),
(11, 'Amritsar', 'Chandigarh', '2022-07-13', '3A', 700, 720, 0),
(11, 'Amritsar', 'Delhi', '2022-06-29', '1A', 2000, 120, 0),
(11, 'Amritsar', 'Delhi', '2022-06-29', '2A', 1800, 297, 3),
(11, 'Amritsar', 'Delhi', '2022-06-29', '3A', 1400, 718, 2),
(11, 'Amritsar', 'Delhi', '2022-07-13', '1A', 2000, 120, 0),
(11, 'Amritsar', 'Delhi', '2022-07-13', '2A', 1800, 300, 0),
(11, 'Amritsar', 'Delhi', '2022-07-13', '3A', 1400, 720, 0),
(11, 'Amritsar', 'Jhansi', '2022-06-29', '1A', 3000, 120, 0),
(11, 'Amritsar', 'Jhansi', '2022-06-29', '2A', 2700, 297, 3),
(11, 'Amritsar', 'Jhansi', '2022-06-29', '3A', 2100, 718, 8),
(11, 'Amritsar', 'Jhansi', '2022-07-13', '1A', 3000, 120, 0),
(11, 'Amritsar', 'Jhansi', '2022-07-13', '2A', 2700, 300, 0),
(11, 'Amritsar', 'Jhansi', '2022-07-13', '3A', 2100, 720, 0),
(11, 'Amritsar', 'Nanded', '2022-06-29', '1A', 6000, 120, 0),
(11, 'Amritsar', 'Nanded', '2022-06-29', '2A', 5400, 297, 3),
(11, 'Amritsar', 'Nanded', '2022-06-29', '3A', 4200, 718, 8),
(11, 'Amritsar', 'Nanded', '2022-07-13', '1A', 6000, 120, 0),
(11, 'Amritsar', 'Nanded', '2022-07-13', '2A', 5400, 300, 0),
(11, 'Amritsar', 'Nanded', '2022-07-13', '3A', 4200, 720, 0),
(11, 'Aurangabad', 'Nanded', '2022-06-30', '1A', 1000, 120, 0),
(11, 'Aurangabad', 'Nanded', '2022-06-30', '2A', 900, 300, 0),
(11, 'Aurangabad', 'Nanded', '2022-06-30', '3A', 700, 720, 0),
(11, 'Aurangabad', 'Nanded', '2022-07-14', '1A', 1000, 120, 0),
(11, 'Aurangabad', 'Nanded', '2022-07-14', '2A', 900, 300, 0),
(11, 'Aurangabad', 'Nanded', '2022-07-14', '3A', 700, 720, 0),
(11, 'Bhopal', 'Aurangabad', '2022-06-29', '1A', 1000, 120, 0),
(11, 'Bhopal', 'Aurangabad', '2022-06-29', '2A', 900, 297, 3),
(11, 'Bhopal', 'Aurangabad', '2022-06-29', '3A', 700, 718, 8),
(11, 'Bhopal', 'Aurangabad', '2022-07-13', '1A', 1000, 120, 0),
(11, 'Bhopal', 'Aurangabad', '2022-07-13', '2A', 900, 300, 0),
(11, 'Bhopal', 'Aurangabad', '2022-07-13', '3A', 700, 720, 0),
(11, 'Bhopal', 'Nanded', '2022-06-29', '1A', 2000, 120, 0),
(11, 'Bhopal', 'Nanded', '2022-06-29', '2A', 1800, 297, 3),
(11, 'Bhopal', 'Nanded', '2022-06-29', '3A', 1400, 718, 8),
(11, 'Bhopal', 'Nanded', '2022-07-13', '1A', 2000, 120, 0),
(11, 'Bhopal', 'Nanded', '2022-07-13', '2A', 1800, 300, 0),
(11, 'Bhopal', 'Nanded', '2022-07-13', '3A', 1400, 720, 0),
(11, 'Chandigarh', 'Aurangabad', '2022-06-29', '1A', 4000, 120, 0),
(11, 'Chandigarh', 'Aurangabad', '2022-06-29', '2A', 3600, 297, 3),
(11, 'Chandigarh', 'Aurangabad', '2022-06-29', '3A', 2800, 718, 8),
(11, 'Chandigarh', 'Aurangabad', '2022-07-13', '1A', 4000, 120, 0),
(11, 'Chandigarh', 'Aurangabad', '2022-07-13', '2A', 3600, 300, 0),
(11, 'Chandigarh', 'Aurangabad', '2022-07-13', '3A', 2800, 720, 0),
(11, 'Chandigarh', 'Bhopal', '2022-06-29', '1A', 3000, 120, 0),
(11, 'Chandigarh', 'Bhopal', '2022-06-29', '2A', 2700, 297, 3),
(11, 'Chandigarh', 'Bhopal', '2022-06-29', '3A', 2100, 718, 8),
(11, 'Chandigarh', 'Bhopal', '2022-07-13', '1A', 3000, 120, 0),
(11, 'Chandigarh', 'Bhopal', '2022-07-13', '2A', 2700, 300, 0),
(11, 'Chandigarh', 'Bhopal', '2022-07-13', '3A', 2100, 720, 0),
(11, 'Chandigarh', 'Delhi', '2022-06-29', '1A', 1000, 120, 0),
(11, 'Chandigarh', 'Delhi', '2022-06-29', '2A', 900, 297, 3),
(11, 'Chandigarh', 'Delhi', '2022-06-29', '3A', 700, 718, 2),
(11, 'Chandigarh', 'Delhi', '2022-07-13', '1A', 1000, 120, 0),
(11, 'Chandigarh', 'Delhi', '2022-07-13', '2A', 900, 300, 0),
(11, 'Chandigarh', 'Delhi', '2022-07-13', '3A', 700, 720, 0),
(11, 'Chandigarh', 'Jhansi', '2022-06-29', '1A', 2000, 120, 0),
(11, 'Chandigarh', 'Jhansi', '2022-06-29', '2A', 1800, 297, 3),
(11, 'Chandigarh', 'Jhansi', '2022-06-29', '3A', 1400, 718, 8),
(11, 'Chandigarh', 'Jhansi', '2022-07-13', '1A', 2000, 120, 0),
(11, 'Chandigarh', 'Jhansi', '2022-07-13', '2A', 1800, 300, 0),
(11, 'Chandigarh', 'Jhansi', '2022-07-13', '3A', 1400, 720, 0),
(11, 'Chandigarh', 'Nanded', '2022-06-29', '1A', 5000, 120, 0),
(11, 'Chandigarh', 'Nanded', '2022-06-29', '2A', 4500, 297, 3),
(11, 'Chandigarh', 'Nanded', '2022-06-29', '3A', 3500, 718, 8),
(11, 'Chandigarh', 'Nanded', '2022-07-13', '1A', 5000, 120, 0),
(11, 'Chandigarh', 'Nanded', '2022-07-13', '2A', 4500, 300, 0),
(11, 'Chandigarh', 'Nanded', '2022-07-13', '3A', 3500, 720, 0),
(11, 'Delhi', 'Aurangabad', '2022-06-29', '1A', 3000, 120, 0),
(11, 'Delhi', 'Aurangabad', '2022-06-29', '2A', 2700, 297, 3),
(11, 'Delhi', 'Aurangabad', '2022-06-29', '3A', 2100, 718, 8),
(11, 'Delhi', 'Aurangabad', '2022-07-13', '1A', 3000, 120, 0),
(11, 'Delhi', 'Aurangabad', '2022-07-13', '2A', 2700, 300, 0),
(11, 'Delhi', 'Aurangabad', '2022-07-13', '3A', 2100, 720, 0),
(11, 'Delhi', 'Bhopal', '2022-06-29', '1A', 2000, 120, 0),
(11, 'Delhi', 'Bhopal', '2022-06-29', '2A', 1800, 297, 3),
(11, 'Delhi', 'Bhopal', '2022-06-29', '3A', 1400, 718, 8),
(11, 'Delhi', 'Bhopal', '2022-07-13', '1A', 2000, 120, 0),
(11, 'Delhi', 'Bhopal', '2022-07-13', '2A', 1800, 300, 0),
(11, 'Delhi', 'Bhopal', '2022-07-13', '3A', 1400, 720, 0),
(11, 'Delhi', 'Jhansi', '2022-06-29', '1A', 1000, 120, 0),
(11, 'Delhi', 'Jhansi', '2022-06-29', '2A', 900, 297, 3),
(11, 'Delhi', 'Jhansi', '2022-06-29', '3A', 700, 718, 8),
(11, 'Delhi', 'Jhansi', '2022-07-13', '1A', 1000, 120, 0),
(11, 'Delhi', 'Jhansi', '2022-07-13', '2A', 900, 300, 0),
(11, 'Delhi', 'Jhansi', '2022-07-13', '3A', 700, 720, 0),
(11, 'Delhi', 'Nanded', '2022-06-29', '1A', 4000, 120, 0),
(11, 'Delhi', 'Nanded', '2022-06-29', '2A', 3600, 297, 3),
(11, 'Delhi', 'Nanded', '2022-06-29', '3A', 2800, 718, 8),
(11, 'Delhi', 'Nanded', '2022-07-13', '1A', 4000, 120, 0),
(11, 'Delhi', 'Nanded', '2022-07-13', '2A', 3600, 300, 0),
(11, 'Delhi', 'Nanded', '2022-07-13', '3A', 2800, 720, 0),
(11, 'Jhansi', 'Aurangabad', '2022-06-29', '1A', 2000, 120, 0),
(11, 'Jhansi', 'Aurangabad', '2022-06-29', '2A', 1800, 297, 3),
(11, 'Jhansi', 'Aurangabad', '2022-06-29', '3A', 1400, 718, 8),
(11, 'Jhansi', 'Aurangabad', '2022-07-13', '1A', 2000, 120, 0),
(11, 'Jhansi', 'Aurangabad', '2022-07-13', '2A', 1800, 300, 0),
(11, 'Jhansi', 'Aurangabad', '2022-07-13', '3A', 1400, 720, 0),
(11, 'Jhansi', 'Bhopal', '2022-06-29', '1A', 1000, 120, 0),
(11, 'Jhansi', 'Bhopal', '2022-06-29', '2A', 900, 297, 3),
(11, 'Jhansi', 'Bhopal', '2022-06-29', '3A', 700, 718, 8),
(11, 'Jhansi', 'Bhopal', '2022-07-13', '1A', 1000, 120, 0),
(11, 'Jhansi', 'Bhopal', '2022-07-13', '2A', 900, 300, 0),
(11, 'Jhansi', 'Bhopal', '2022-07-13', '3A', 700, 720, 0),
(11, 'Jhansi', 'Nanded', '2022-06-29', '1A', 3000, 120, 0),
(11, 'Jhansi', 'Nanded', '2022-06-29', '2A', 2700, 297, 3),
(11, 'Jhansi', 'Nanded', '2022-06-29', '3A', 2100, 718, 8),
(11, 'Jhansi', 'Nanded', '2022-07-13', '1A', 3000, 120, 0),
(11, 'Jhansi', 'Nanded', '2022-07-13', '2A', 2700, 300, 0),
(11, 'Jhansi', 'Nanded', '2022-07-13', '3A', 2100, 720, 0),
(13, 'Akola', 'Bhopal', '2022-06-29', '1A', 1100, 80, 0),
(13, 'Akola', 'Bhopal', '2022-06-29', '2A', 1000, 150, 6),
(13, 'Akola', 'Bhopal', '2022-06-29', '3A', 800, 840, 0),
(13, 'Akola', 'Bhopal', '2022-07-13', '1A', 1100, 80, 0),
(13, 'Akola', 'Bhopal', '2022-07-13', '2A', 1000, 150, 0),
(13, 'Akola', 'Bhopal', '2022-07-13', '3A', 800, 840, 0),
(13, 'Akola', 'Delhi', '2022-06-29', '1A', 3300, 80, 0),
(13, 'Akola', 'Delhi', '2022-06-29', '2A', 3000, 150, 6),
(13, 'Akola', 'Delhi', '2022-06-29', '3A', 2400, 840, 0),
(13, 'Akola', 'Delhi', '2022-07-13', '1A', 3300, 80, 0),
(13, 'Akola', 'Delhi', '2022-07-13', '2A', 3000, 150, 0),
(13, 'Akola', 'Delhi', '2022-07-13', '3A', 2400, 840, 0),
(13, 'Akola', 'Jhansi', '2022-06-29', '1A', 2200, 80, 0),
(13, 'Akola', 'Jhansi', '2022-06-29', '2A', 2000, 150, 6),
(13, 'Akola', 'Jhansi', '2022-06-29', '3A', 1600, 840, 0),
(13, 'Akola', 'Jhansi', '2022-07-13', '1A', 2200, 80, 0),
(13, 'Akola', 'Jhansi', '2022-07-13', '2A', 2000, 150, 0),
(13, 'Akola', 'Jhansi', '2022-07-13', '3A', 1600, 840, 0),
(13, 'Akola', 'Sriganganagar', '2022-06-29', '1A', 4400, 80, 0),
(13, 'Akola', 'Sriganganagar', '2022-06-29', '2A', 4000, 150, 6),
(13, 'Akola', 'Sriganganagar', '2022-06-29', '3A', 3200, 840, 0),
(13, 'Akola', 'Sriganganagar', '2022-07-13', '1A', 4400, 80, 0),
(13, 'Akola', 'Sriganganagar', '2022-07-13', '2A', 4000, 150, 0),
(13, 'Akola', 'Sriganganagar', '2022-07-13', '3A', 3200, 840, 0),
(13, 'Bhopal', 'Delhi', '2022-06-30', '1A', 2200, 80, 0),
(13, 'Bhopal', 'Delhi', '2022-06-30', '2A', 2000, 150, 0),
(13, 'Bhopal', 'Delhi', '2022-06-30', '3A', 1600, 840, 0),
(13, 'Bhopal', 'Delhi', '2022-07-14', '1A', 2200, 80, 0),
(13, 'Bhopal', 'Delhi', '2022-07-14', '2A', 2000, 150, 0),
(13, 'Bhopal', 'Delhi', '2022-07-14', '3A', 1600, 840, 0),
(13, 'Bhopal', 'Jhansi', '2022-06-30', '1A', 1100, 80, 0),
(13, 'Bhopal', 'Jhansi', '2022-06-30', '2A', 1000, 150, 0),
(13, 'Bhopal', 'Jhansi', '2022-06-30', '3A', 800, 840, 0),
(13, 'Bhopal', 'Jhansi', '2022-07-14', '1A', 1100, 80, 0),
(13, 'Bhopal', 'Jhansi', '2022-07-14', '2A', 1000, 150, 0),
(13, 'Bhopal', 'Jhansi', '2022-07-14', '3A', 800, 840, 0),
(13, 'Bhopal', 'Sriganganagar', '2022-06-30', '1A', 3300, 80, 0),
(13, 'Bhopal', 'Sriganganagar', '2022-06-30', '2A', 3000, 150, 0),
(13, 'Bhopal', 'Sriganganagar', '2022-06-30', '3A', 2400, 840, 0),
(13, 'Bhopal', 'Sriganganagar', '2022-07-14', '1A', 3300, 80, 0),
(13, 'Bhopal', 'Sriganganagar', '2022-07-14', '2A', 3000, 150, 0),
(13, 'Bhopal', 'Sriganganagar', '2022-07-14', '3A', 2400, 840, 0),
(13, 'Delhi', 'Sriganganagar', '2022-06-30', '1A', 1100, 80, 0),
(13, 'Delhi', 'Sriganganagar', '2022-06-30', '2A', 1000, 150, 0),
(13, 'Delhi', 'Sriganganagar', '2022-06-30', '3A', 800, 840, 0),
(13, 'Delhi', 'Sriganganagar', '2022-07-14', '1A', 1100, 80, 0),
(13, 'Delhi', 'Sriganganagar', '2022-07-14', '2A', 1000, 150, 0),
(13, 'Delhi', 'Sriganganagar', '2022-07-14', '3A', 800, 840, 0),
(13, 'Jhansi', 'Delhi', '2022-06-30', '1A', 1100, 80, 0),
(13, 'Jhansi', 'Delhi', '2022-06-30', '2A', 1000, 150, 0),
(13, 'Jhansi', 'Delhi', '2022-06-30', '3A', 800, 840, 0),
(13, 'Jhansi', 'Delhi', '2022-07-14', '1A', 1100, 80, 0),
(13, 'Jhansi', 'Delhi', '2022-07-14', '2A', 1000, 150, 0),
(13, 'Jhansi', 'Delhi', '2022-07-14', '3A', 800, 840, 0),
(13, 'Jhansi', 'Sriganganagar', '2022-06-30', '1A', 2200, 80, 0),
(13, 'Jhansi', 'Sriganganagar', '2022-06-30', '2A', 2000, 150, 0),
(13, 'Jhansi', 'Sriganganagar', '2022-06-30', '3A', 1600, 840, 0),
(13, 'Jhansi', 'Sriganganagar', '2022-07-14', '1A', 2200, 80, 0),
(13, 'Jhansi', 'Sriganganagar', '2022-07-14', '2A', 2000, 150, 0),
(13, 'Jhansi', 'Sriganganagar', '2022-07-14', '3A', 1600, 840, 0),
(13, 'Nanded', 'Akola', '2022-06-29', '1A', 1100, 80, 0),
(13, 'Nanded', 'Akola', '2022-06-29', '2A', 1000, 150, 6),
(13, 'Nanded', 'Akola', '2022-06-29', '3A', 800, 840, 0),
(13, 'Nanded', 'Akola', '2022-07-13', '1A', 1100, 80, 0),
(13, 'Nanded', 'Akola', '2022-07-13', '2A', 1000, 150, 0),
(13, 'Nanded', 'Akola', '2022-07-13', '3A', 800, 840, 0),
(13, 'Nanded', 'Bhopal', '2022-06-29', '1A', 2200, 80, 0),
(13, 'Nanded', 'Bhopal', '2022-06-29', '2A', 2000, 150, 6),
(13, 'Nanded', 'Bhopal', '2022-06-29', '3A', 1600, 840, 0),
(13, 'Nanded', 'Bhopal', '2022-07-13', '1A', 2200, 80, 0),
(13, 'Nanded', 'Bhopal', '2022-07-13', '2A', 2000, 150, 0),
(13, 'Nanded', 'Bhopal', '2022-07-13', '3A', 1600, 840, 0),
(13, 'Nanded', 'Delhi', '2022-06-29', '1A', 4400, 80, 0),
(13, 'Nanded', 'Delhi', '2022-06-29', '2A', 4000, 150, 6),
(13, 'Nanded', 'Delhi', '2022-06-29', '3A', 3200, 840, 0),
(13, 'Nanded', 'Delhi', '2022-07-13', '1A', 4400, 80, 0),
(13, 'Nanded', 'Delhi', '2022-07-13', '2A', 4000, 150, 0),
(13, 'Nanded', 'Delhi', '2022-07-13', '3A', 3200, 840, 0),
(13, 'Nanded', 'Jhansi', '2022-06-29', '1A', 3300, 80, 0),
(13, 'Nanded', 'Jhansi', '2022-06-29', '2A', 3000, 150, 6),
(13, 'Nanded', 'Jhansi', '2022-06-29', '3A', 2400, 840, 0),
(13, 'Nanded', 'Jhansi', '2022-07-13', '1A', 3300, 80, 0),
(13, 'Nanded', 'Jhansi', '2022-07-13', '2A', 3000, 150, 0),
(13, 'Nanded', 'Jhansi', '2022-07-13', '3A', 2400, 840, 0),
(13, 'Nanded', 'Sriganganagar', '2022-06-29', '1A', 5500, 80, 0),
(13, 'Nanded', 'Sriganganagar', '2022-06-29', '2A', 5000, 150, 6),
(13, 'Nanded', 'Sriganganagar', '2022-06-29', '3A', 4000, 840, 0),
(13, 'Nanded', 'Sriganganagar', '2022-07-13', '1A', 5500, 80, 0),
(13, 'Nanded', 'Sriganganagar', '2022-07-13', '2A', 5000, 150, 0),
(13, 'Nanded', 'Sriganganagar', '2022-07-13', '3A', 4000, 840, 0);
